Age,BusinessTravel_Travel_Rarely,BusinessTravel_Travel_Frequently,BusinessTravel_Non-Travel,DailyRate,Department_Sales,Department_Research & Development,Department_Human Resources,DistanceFromHome,Education,EducationField_Marketing,EducationField_Medical,EducationField_Life Sciences,EducationField_Human Resources,EducationField_Technical Degree,EducationField_Other,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole_Manager,JobRole_Laboratory Technician,JobRole_Sales Executive,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Human Resources,JobRole_Healthcare Representative,JobRole_Sales Representative,JobSatisfaction,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Divorced,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18_Y,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
34.0,0.0,1.0,0.0,234.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1807.0,4.0,1.0,93.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5346.0,6208.0,4.0,1.0,0.0,17.0,3.0,3.0,80.0,1.0,11.0,3.0,2.0,7.0,1.0,0.0,7.0,1
29.0,1.0,0.0,0.0,469.0,1.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1650.0,3.0,1.0,42.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5869.0,23413.0,9.0,1.0,0.0,11.0,3.0,3.0,80.0,0.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,0
46.0,1.0,0.0,0.0,1277.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1732.0,3.0,1.0,74.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,10368.0,5596.0,4.0,1.0,1.0,12.0,3.0,2.0,80.0,1.0,13.0,5.0,2.0,10.0,6.0,0.0,3.0,0
36.0,0.0,0.0,1.0,1434.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,789.0,1.0,1.0,76.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7587.0,14229.0,1.0,1.0,0.0,15.0,3.0,2.0,80.0,0.0,10.0,1.0,3.0,10.0,7.0,0.0,9.0,0
27.0,0.0,0.0,1.0,691.0,0.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,218.0,4.0,1.0,57.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2024.0,5970.0,6.0,1.0,0.0,18.0,3.0,4.0,80.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,0
39.0,1.0,0.0,0.0,1122.0,0.0,1.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,932.0,4.0,1.0,70.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2404.0,4303.0,7.0,1.0,1.0,21.0,4.0,4.0,80.0,0.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,1
34.0,0.0,0.0,1.0,1381.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,523.0,3.0,0.0,72.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6538.0,12740.0,9.0,1.0,0.0,15.0,3.0,1.0,80.0,1.0,6.0,3.0,3.0,3.0,2.0,1.0,2.0,0
38.0,1.0,0.0,0.0,1245.0,1.0,0.0,0.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1582.0,3.0,1.0,80.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9924.0,12355.0,0.0,1.0,0.0,11.0,3.0,4.0,80.0,1.0,10.0,3.0,3.0,9.0,8.0,7.0,7.0,0
35.0,1.0,0.0,0.0,1224.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1962.0,3.0,0.0,55.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5204.0,13586.0,1.0,1.0,1.0,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,8.0,0.0,9.0,0
33.0,1.0,0.0,0.0,527.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,780.0,4.0,1.0,63.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2686.0,5207.0,1.0,1.0,1.0,13.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,10.0,9.0,7.0,8.0,1
35.0,1.0,0.0,0.0,809.0,0.0,1.0,0.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,1.0,84.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2426.0,16479.0,0.0,1.0,0.0,13.0,3.0,3.0,80.0,1.0,6.0,5.0,3.0,5.0,4.0,0.0,3.0,0
40.0,1.0,0.0,0.0,1329.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1649.0,1.0,1.0,73.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2166.0,3339.0,3.0,1.0,1.0,14.0,3.0,2.0,80.0,0.0,10.0,3.0,1.0,4.0,2.0,0.0,3.0,1
24.0,0.0,0.0,1.0,830.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1495.0,4.0,0.0,78.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2033.0,7103.0,1.0,1.0,0.0,13.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0
55.0,1.0,0.0,0.0,1229.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1501.0,4.0,1.0,30.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,4035.0,16143.0,0.0,1.0,1.0,16.0,3.0,2.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,0
48.0,1.0,0.0,0.0,1221.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1466.0,3.0,1.0,96.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5486.0,24795.0,4.0,1.0,0.0,11.0,3.0,1.0,80.0,3.0,15.0,3.0,3.0,2.0,2.0,2.0,2.0,0
34.0,1.0,0.0,0.0,479.0,0.0,1.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1577.0,1.0,1.0,35.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2972.0,22061.0,1.0,1.0,0.0,13.0,3.0,3.0,80.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0
47.0,0.0,1.0,0.0,1093.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1716.0,3.0,1.0,82.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,12936.0,24164.0,7.0,1.0,0.0,11.0,3.0,3.0,80.0,0.0,25.0,3.0,1.0,23.0,5.0,14.0,10.0,1
28.0,1.0,0.0,0.0,950.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1121.0,4.0,0.0,93.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7655.0,8039.0,0.0,1.0,0.0,17.0,3.0,2.0,80.0,3.0,10.0,3.0,2.0,9.0,7.0,1.0,7.0,0
54.0,0.0,1.0,0.0,928.0,0.0,1.0,0.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,450.0,4.0,0.0,31.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4869.0,16885.0,3.0,1.0,0.0,12.0,3.0,4.0,80.0,0.0,20.0,4.0,2.0,4.0,3.0,0.0,3.0,0
49.0,1.0,0.0,0.0,464.0,0.0,1.0,0.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1674.0,4.0,0.0,74.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2587.0,24941.0,4.0,1.0,1.0,16.0,3.0,2.0,80.0,1.0,17.0,2.0,2.0,2.0,2.0,2.0,2.0,0
35.0,1.0,0.0,0.0,619.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,600.0,2.0,1.0,85.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4717.0,18659.0,9.0,1.0,0.0,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0,0
36.0,1.0,0.0,0.0,1218.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,3.0,1.0,82.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3407.0,6986.0,7.0,1.0,0.0,23.0,4.0,2.0,80.0,0.0,10.0,4.0,3.0,5.0,3.0,0.0,3.0,1
44.0,1.0,0.0,0.0,1315.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,671.0,4.0,1.0,35.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,19513.0,9358.0,4.0,1.0,1.0,12.0,3.0,1.0,80.0,1.0,26.0,2.0,4.0,2.0,2.0,0.0,1.0,0
29.0,1.0,0.0,0.0,408.0,1.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1165.0,4.0,0.0,45.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7336.0,11162.0,1.0,1.0,0.0,13.0,3.0,1.0,80.0,1.0,11.0,3.0,1.0,11.0,8.0,3.0,10.0,1
44.0,1.0,0.0,0.0,1459.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,4.0,1.0,41.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,6465.0,19121.0,2.0,1.0,1.0,13.0,3.0,4.0,80.0,0.0,9.0,5.0,4.0,4.0,2.0,1.0,3.0,0
29.0,0.0,1.0,0.0,442.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,388.0,2.0,1.0,44.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4554.0,20260.0,1.0,1.0,0.0,18.0,3.0,1.0,80.0,0.0,10.0,3.0,2.0,10.0,7.0,0.0,9.0,0
50.0,1.0,0.0,0.0,1207.0,0.0,1.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,716.0,4.0,1.0,74.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3221.0,3297.0,1.0,1.0,1.0,11.0,3.0,3.0,80.0,3.0,20.0,3.0,3.0,20.0,8.0,3.0,8.0,0
25.0,1.0,0.0,0.0,1356.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1240.0,3.0,1.0,57.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4950.0,20623.0,0.0,1.0,0.0,14.0,3.0,2.0,80.0,0.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,0
20.0,1.0,0.0,0.0,727.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1680.0,4.0,1.0,54.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2728.0,21082.0,1.0,1.0,0.0,11.0,3.0,1.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,0
42.0,0.0,1.0,0.0,570.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,809.0,2.0,1.0,66.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,18430.0,16225.0,1.0,1.0,0.0,13.0,3.0,2.0,80.0,1.0,24.0,4.0,2.0,24.0,7.0,14.0,9.0,0
50.0,1.0,0.0,0.0,1099.0,0.0,1.0,0.0,29.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,569.0,2.0,1.0,88.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,17046.0,9314.0,0.0,1.0,0.0,15.0,3.0,2.0,80.0,1.0,28.0,2.0,3.0,27.0,10.0,15.0,7.0,0
34.0,0.0,1.0,0.0,648.0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1289.0,3.0,1.0,56.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4490.0,21833.0,4.0,1.0,0.0,11.0,3.0,4.0,80.0,2.0,14.0,5.0,4.0,10.0,9.0,1.0,8.0,0
34.0,1.0,0.0,0.0,401.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1447.0,4.0,0.0,86.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3294.0,3708.0,5.0,1.0,0.0,17.0,3.0,1.0,80.0,1.0,7.0,2.0,2.0,5.0,4.0,0.0,2.0,0
40.0,1.0,0.0,0.0,118.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1598.0,4.0,0.0,84.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4639.0,11262.0,1.0,1.0,0.0,15.0,3.0,3.0,80.0,1.0,5.0,2.0,3.0,5.0,4.0,1.0,2.0,0
40.0,0.0,1.0,0.0,593.0,0.0,1.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1166.0,2.0,0.0,88.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,13499.0,13782.0,9.0,1.0,0.0,17.0,3.0,3.0,80.0,0.0,20.0,3.0,2.0,18.0,7.0,2.0,13.0,0
39.0,1.0,0.0,0.0,141.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,760.0,3.0,0.0,44.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6389.0,18767.0,9.0,1.0,0.0,15.0,3.0,3.0,80.0,1.0,12.0,3.0,1.0,8.0,3.0,3.0,6.0,0
30.0,1.0,0.0,0.0,202.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,508.0,3.0,1.0,72.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2476.0,17434.0,1.0,1.0,0.0,18.0,3.0,1.0,80.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0
40.0,1.0,0.0,0.0,107.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1239.0,2.0,0.0,84.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6852.0,11591.0,7.0,1.0,0.0,12.0,3.0,2.0,80.0,1.0,7.0,2.0,4.0,5.0,1.0,1.0,3.0,0
44.0,0.0,1.0,0.0,1193.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1496.0,2.0,1.0,86.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,10209.0,19719.0,5.0,1.0,1.0,18.0,3.0,2.0,80.0,0.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,0
51.0,1.0,0.0,0.0,1318.0,1.0,0.0,0.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,851.0,1.0,0.0,66.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,16307.0,5594.0,2.0,1.0,0.0,14.0,3.0,3.0,80.0,1.0,29.0,2.0,2.0,20.0,6.0,4.0,17.0,0
25.0,1.0,0.0,0.0,891.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,527.0,2.0,0.0,99.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4487.0,12090.0,1.0,1.0,1.0,11.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,1.0,3.0,0
37.0,1.0,0.0,0.0,1115.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,77.0,1.0,1.0,51.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5993.0,2689.0,1.0,1.0,0.0,18.0,3.0,3.0,80.0,1.0,7.0,2.0,4.0,7.0,5.0,0.0,7.0,0
20.0,0.0,1.0,0.0,871.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,137.0,4.0,0.0,66.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2926.0,19783.0,1.0,1.0,1.0,18.0,3.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,1
38.0,0.0,1.0,0.0,216.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,4.0,1.0,44.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,9526.0,8787.0,0.0,1.0,0.0,21.0,4.0,2.0,80.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,0
42.0,1.0,0.0,0.0,532.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,319.0,3.0,1.0,58.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,19232.0,4933.0,1.0,1.0,0.0,11.0,3.0,4.0,80.0,0.0,22.0,3.0,3.0,22.0,17.0,11.0,15.0,0
32.0,1.0,0.0,0.0,529.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2038.0,4.0,1.0,78.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2439.0,11288.0,1.0,1.0,0.0,14.0,3.0,4.0,80.0,0.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,0
39.0,1.0,0.0,0.0,1162.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,445.0,4.0,0.0,41.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5238.0,17778.0,4.0,1.0,1.0,18.0,3.0,1.0,80.0,0.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,1
25.0,1.0,0.0,0.0,949.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1415.0,1.0,1.0,81.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3229.0,4910.0,4.0,1.0,0.0,11.0,3.0,2.0,80.0,1.0,7.0,2.0,2.0,3.0,2.0,0.0,2.0,0
25.0,1.0,0.0,0.0,622.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,645.0,2.0,1.0,40.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2096.0,26376.0,1.0,1.0,0.0,11.0,3.0,3.0,80.0,0.0,7.0,1.0,3.0,7.0,4.0,0.0,6.0,0
58.0,0.0,0.0,1.0,350.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1824.0,2.0,1.0,52.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16291.0,22577.0,4.0,1.0,0.0,22.0,4.0,4.0,80.0,1.0,37.0,0.0,2.0,16.0,9.0,14.0,14.0,0
36.0,1.0,0.0,0.0,216.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,178.0,2.0,1.0,84.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4941.0,2819.0,6.0,1.0,0.0,20.0,4.0,4.0,80.0,2.0,7.0,0.0,3.0,3.0,2.0,0.0,1.0,0
24.0,0.0,1.0,0.0,381.0,0.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1494.0,2.0,1.0,89.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3172.0,16998.0,2.0,1.0,1.0,11.0,3.0,3.0,80.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1
40.0,0.0,0.0,1.0,1142.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1552.0,4.0,1.0,72.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,4069.0,8841.0,3.0,1.0,1.0,18.0,3.0,3.0,80.0,0.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,0
50.0,1.0,0.0,0.0,1046.0,0.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,491.0,4.0,1.0,100.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,10496.0,2755.0,6.0,1.0,0.0,15.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,3.0,0
30.0,1.0,0.0,0.0,1334.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,121.0,3.0,0.0,63.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5209.0,19760.0,1.0,1.0,1.0,12.0,3.0,2.0,80.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,0
25.0,1.0,0.0,0.0,867.0,1.0,0.0,0.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,952.0,3.0,1.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2413.0,18798.0,1.0,1.0,1.0,18.0,3.0,3.0,80.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1
32.0,1.0,0.0,0.0,120.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,231.0,3.0,1.0,43.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3038.0,12430.0,3.0,1.0,0.0,20.0,4.0,1.0,80.0,0.0,8.0,2.0,3.0,5.0,4.0,1.0,4.0,0
47.0,1.0,0.0,0.0,249.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,903.0,3.0,0.0,35.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4537.0,17783.0,0.0,1.0,1.0,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,0
32.0,0.0,0.0,1.0,1146.0,0.0,1.0,0.0,15.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1955.0,3.0,0.0,34.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,6667.0,16542.0,5.0,1.0,0.0,18.0,3.0,2.0,80.0,1.0,9.0,6.0,3.0,5.0,1.0,1.0,2.0,0
40.0,1.0,0.0,0.0,896.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1474.0,3.0,1.0,68.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2345.0,8045.0,2.0,1.0,0.0,14.0,3.0,3.0,80.0,1.0,8.0,3.0,4.0,3.0,1.0,1.0,2.0,0
27.0,0.0,1.0,0.0,294.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,733.0,4.0,1.0,32.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8793.0,4809.0,1.0,1.0,0.0,21.0,4.0,3.0,80.0,2.0,9.0,4.0,2.0,9.0,7.0,1.0,7.0,0
37.0,1.0,0.0,0.0,161.0,0.0,1.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2017.0,3.0,0.0,42.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,13744.0,15471.0,1.0,1.0,1.0,25.0,4.0,1.0,80.0,1.0,16.0,2.0,3.0,16.0,11.0,6.0,8.0,0
